Field Location,Station ID,NWS Network,NWS Station,Date_key,Month,Day,Year,Time,Temperature [C],Dew Point [C],Relative Humidity [%],Solar Radiation [W/m2],Rainfall [mm],Wind Speed [m/s],Wind Direction [degrees],Wind Gust [m/s],Soil Temperature [C],Soil Moisture [%VWC],Soil EC [mS/cm],UV Light [uM/m2s],PAR [uM/m2s],CO2 [ppm]
MOH1,8645,,,8/11/2020 23:00,8,11,2020,23:00,22.22,21.44,95.3,0,0,0,,,25.83,47.5,,,0,
MOH1,8645,,,8/11/2020 23:30,8,11,2020,23:30,22.17,21.39,95.5,0,0.254,0,,,25.67,47.2,,,0,
MOH1,8645,,,8/11/2020 2:00,8,11,2020,2:00,19.72,19.22,97.1,0,0,0,,,23.67,47.1,,,0,
MOH1,8645,,,8/11/2020 2:30,8,11,2020,2:30,19.83,19.44,97.7,0,0,0,,,23.56,47.1,,,0,
MOH1,8645,,,8/11/2020 3:00,8,11,2020,3:00,19.89,19.61,98.3,0,0,0,,,23.44,47.1,,,0,
MOH1,8645,,,8/11/2020 3:30,8,11,2020,3:30,19.94,19.72,98.7,0,0,0,,,23.33,47.1,,,0,
MOH1,8645,,,8/11/2020 4:00,8,11,2020,4:00,19.94,19.78,99.1,0,0,0,,,23.28,47.1,,,0,
MOH1,8645,,,8/11/2020 4:30,8,11,2020,4:30,19.89,19.78,99.4,0,0,0,,,23.17,47.1,,,0,
MOH1,8645,,,8/11/2020 5:00,8,11,2020,5:00,19.83,19.72,99.5,0,0,0,,,23.11,47.1,,,0,
MOH1,8645,,,8/11/2020 5:30,8,11,2020,5:30,19.89,19.78,99.5,0,4.064,0,,,23.06,47.1,,,0,
MOH1,8645,,,8/11/2020 6:00,8,11,2020,6:00,19.83,19.72,99.5,0,12.954,0,,,23,47.1,,,0,
MOH1,8645,,,8/11/2020 6:30,8,11,2020,6:30,19.83,19.72,99.5,1,0.254,0,,,22.94,47.1,,,0,
MOH1,8645,,,8/11/2020 7:00,8,11,2020,7:00,19.72,19.67,99.6,12,0,0,,,22.89,47.1,,,30,
MOH1,8645,,,8/11/2020 7:30,8,11,2020,7:30,19.83,19.78,99.7,27,0,0,,,22.83,47.1,,,65,
MOH1,8645,,,8/11/2020 8:00,8,11,2020,8:00,20.06,20,99.8,65,0,0,,,22.78,47.2,,,146,
MOH1,8645,,,8/11/2020 8:30,8,11,2020,8:30,20.5,20.5,99.9,166,0,0,,,22.78,47.3,,,383,
MOH1,8645,,,8/11/2020 9:00,8,11,2020,9:00,21.11,21.06,99.7,265,0.254,0,,,22.72,47.7,,,643,
MOH1,8645,,,8/11/2020 9:30,8,11,2020,9:30,22.89,21.22,90.3,427,0,0,,,22.72,47.3,,,984,
MOH1,8645,,,8/12/2020 0:00,8,12,2020,0:00,22,21.22,95.5,0,0,0,,,25.56,47.7,,,0,
MOH1,8645,,,8/12/2020 0:30,8,12,2020,0:30,21.89,21.17,95.7,0,0,0,,,25.44,47.3,,,0,
MOH1,8645,,,8/12/2020 10:00,8,12,2020,10:00,26.56,21.44,73.2,606,0,0,,,23.78,47.2,,,1413,
MOH1,8645,,,8/12/2020 10:30,8,12,2020,10:30,27.78,21.94,70.1,694,0,0,,,23.83,47.2,,,1625,
MOH1,8645,,,8/12/2020 11:00,8,12,2020,11:00,28.28,22,68.2,732,0,0,,,24,47.2,,,1713,
MOH1,8645,,,8/12/2020 11:30,8,12,2020,11:30,28.61,21.94,66.6,827,0,0,,,24.22,47.1,,,1887,
MOH1,8645,,,8/12/2020 12:00,8,12,2020,12:00,28.78,21.28,63.3,753,0,0,,,24.44,47.1,,,1709,
MOH1,8645,,,8/12/2020 12:30,8,12,2020,12:30,29.72,21.78,61.9,905,0,0,,,24.83,47.1,,,2060,
MOH1,8645,,,8/12/2020 13:00,8,12,2020,13:00,29.72,20.56,57.5,660,0,0,,,25.11,47.1,,,1544,
MOH1,8645,,,8/12/2020 13:30,8,12,2020,13:30,29.94,20.28,55.8,969,0,0,,,25.44,47.1,,,2186,
MOH1,8645,,,8/12/2020 14:00,8,12,2020,14:00,30.56,20.39,54.2,839,0,0,,,25.83,47.1,,,1889,
MOH1,8645,,,8/12/2020 14:30,8,12,2020,14:30,30.5,19.83,52.6,958,0,0,,,26.17,47.1,,,2140,
MOH1,8645,,,8/12/2020 15:00,8,12,2020,15:00,31.39,20.11,50.9,874,0,0,,,26.5,47.1,,,1961,
MOH1,8645,,,8/12/2020 15:30,8,12,2020,15:30,30.61,20.28,53.7,691,0,0,,,26.78,47.1,,,1548,
MOH1,8645,,,8/12/2020 16:00,8,12,2020,16:00,31.11,21.28,55.4,694,0,0,,,27.11,47.1,,,1568,
MOH1,8645,,,8/12/2020 16:30,8,12,2020,16:30,31.17,21.28,55.2,696,0,0,,,27.39,46.9,,,1558,
MOH1,8645,,,8/12/2020 17:00,8,12,2020,17:00,31.06,21.56,56.5,467,0,0,,,27.67,46.9,,,1060,
MOH1,8645,,,8/12/2020 17:30,8,12,2020,17:30,30.89,21.06,55.5,476,0,0,,,27.89,47.1,,,894,
MOH1,8645,,,8/12/2020 18:00,8,12,2020,18:00,30.89,21.44,56.8,314,0,0,,,28.11,47.1,,,846,
MOH1,8645,,,8/12/2020 18:30,8,12,2020,18:30,30.67,21.83,58.9,98,0,0,,,28.22,47.1,,,268,
MOH1,8645,,,8/12/2020 19:00,8,12,2020,19:00,29.83,22.06,62.5,123,0,0,,,28.33,47.1,,,265,
MOH1,8645,,,8/12/2020 19:30,8,12,2020,19:30,29.33,21.94,64,60,0,0,,,28.39,47.1,,,198,
MOH1,8645,,,8/12/2020 1:00,8,12,2020,1:00,21.83,21.11,95.9,0,0,0,,,25.28,47.7,,,0,
MOH1,8645,,,8/12/2020 1:30,8,12,2020,1:30,21.83,21.17,96.2,0,0,0,,,25.17,47.5,,,0,
MOH1,8645,,,8/12/2020 20:00,8,12,2020,20:00,27.78,22.17,70.9,20,0,0,,,28.39,47.1,,,45,
MOH1,8645,,,8/12/2020 20:30,8,12,2020,20:30,26,22.11,78.9,1,0,0,,,28.33,47.1,,,0,
MOH1,8645,,,8/12/2020 21:00,8,12,2020,21:00,25.22,21.89,81.5,0,0,0,,,28.22,47.1,,,0,
MOH1,8645,,,8/12/2020 21:30,8,12,2020,21:30,24.83,22,84.2,0,0,0,,,28.06,47.1,,,0,
MOH1,8645,,,8/12/2020 22:00,8,12,2020,22:00,24.72,21.89,84.1,0,0,0,,,27.89,47.1,,,0,
MOH1,8645,,,8/12/2020 22:30,8,12,2020,22:30,24.22,21.56,84.9,0,0,0,,,27.72,47.1,,,0,
MOH1,8645,,,8/12/2020 23:00,8,12,2020,23:00,24.06,20.83,82.1,0,0,0,,,27.5,47.1,,,0,
MOH1,8645,,,8/12/2020 23:30,8,12,2020,23:30,23.78,20.94,84,0,0,0,,,27.33,47.1,,,0,
MOH1,8645,,,8/12/2020 2:00,8,12,2020,2:00,21.83,21.33,97,0,0,0,,,25.06,47.5,,,0,
MOH1,8645,,,8/12/2020 2:30,8,12,2020,2:30,21.94,21.5,97.3,0,0,0,,,24.89,47.5,,,0,
MOH1,8645,,,8/12/2020 3:00,8,12,2020,3:00,21.89,21.44,97.5,0,0,0,,,24.78,47.5,,,0,
MOH1,8645,,,8/12/2020 3:30,8,12,2020,3:30,21.67,21.28,97.7,0,0,0,,,24.67,47.5,,,0,
MOH1,8645,,,8/12/2020 4:00,8,12,2020,4:00,21.44,21.11,98,0,0,0,,,24.56,47.5,,,0,
MOH1,8645,,,8/12/2020 4:30,8,12,2020,4:30,21.17,20.89,98.3,0,0,0,,,24.44,47.5,,,0,
MOH1,8645,,,8/12/2020 5:00,8,12,2020,5:00,20.83,20.56,98.4,0,0,0,,,24.33,47.5,,,0,
MOH1,8645,,,8/12/2020 5:30,8,12,2020,5:30,20.5,20.28,98.6,0,0,0,,,24.28,47.5,,,0,
MOH1,8645,,,8/12/2020 6:00,8,12,2020,6:00,20.5,20.33,98.9,0,0,0,,,24.11,47.5,,,0,
MOH1,8645,,,8/12/2020 6:30,8,12,2020,6:30,20.67,20.5,99.1,2,0,0,,,24.06,47.3,,,0,
MOH1,8645,,,8/12/2020 7:00,8,12,2020,7:00,21.17,21.06,99.5,25,0,0,,,23.94,47.3,,,57,
MOH1,8645,,,8/12/2020 7:30,8,12,2020,7:30,21.78,21.67,99.5,85,0,0,,,23.83,47.3,,,194,
MOH1,8645,,,8/12/2020 8:00,8,12,2020,8:00,22.06,21.94,99.5,121,0,0,,,23.78,47.2,,,280,
MOH1,8645,,,8/12/2020 8:30,8,12,2020,8:30,22.44,22.33,99.5,173,0,0,,,23.72,47.1,,,380,
MOH1,8645,,,8/12/2020 9:00,8,12,2020,9:00,23.22,22.61,96.6,282,0,0,,,23.72,47.1,,,624,
MOH1,8645,,,8/12/2020 9:30,8,12,2020,9:30,24.61,21.83,84.3,262,0,0,,,23.72,47.1,,,629,
MOH1,8645,,,8/13/2020 0:00,8,13,2020,0:00,23.39,20.78,85.3,0,0,0,,,27.11,47.1,,,0,
MOH1,8645,,,8/13/2020 0:30,8,13,2020,0:30,23.28,20.83,86,0,0,0,,,26.89,47.1,,,0,
MOH1,8645,,,8/13/2020 10:00,8,13,2020,10:00,27.22,20.61,66.6,475,0,0,,,24.39,47.1,,,1139,
MOH1,8645,,,8/13/2020 10:30,8,13,2020,10:30,28.11,21.06,65.1,661,0,0,,,24.44,47.2,,,1562,
MOH1,8645,,,8/13/2020 11:00,8,13,2020,11:00,28.44,21.89,67,708,0,0,,,24.61,47.1,,,1641,
MOH1,8645,,,8/13/2020 11:30,8,13,2020,11:30,29.17,20.89,60.6,702,0,0,,,24.78,47.1,,,1616,
MOH1,8645,,,8/13/2020 12:00,8,13,2020,12:00,29.94,21.22,59.1,702,0,0,,,25,47.1,,,1643,
MOH1,8645,,,8/13/2020 12:30,8,13,2020,12:30,29.78,21.33,60.1,860,0,0,,,25.28,46.8,,,1958,
MOH1,8645,,,8/13/2020 13:00,8,13,2020,13:00,30.44,21.5,58.3,743,0,0,,,25.61,46.8,,,1685,
MOH1,8645,,,8/13/2020 13:30,8,13,2020,13:30,30.39,21.61,58.9,942,0,0,,,25.94,46.4,,,2127,
MOH1,8645,,,8/13/2020 14:00,8,13,2020,14:00,30.17,21.11,58,880,0,0,,,26.22,46.4,,,1931,
MOH1,8645,,,8/13/2020 14:30,8,13,2020,14:30,30.67,21.89,59,821,0,0,,,26.61,46.4,,,1817,
MOH1,8645,,,8/13/2020 15:00,8,13,2020,15:00,30.72,22.28,60.3,571,0,0,,,26.89,46.4,,,1286,
MOH1,8645,,,8/13/2020 15:30,8,13,2020,15:30,30.89,21.5,57,835,0,0,,,27.17,46.4,,,1863,
MOH1,8645,,,8/13/2020 16:00,8,13,2020,16:00,31.28,21.72,56.5,756,0,0,,,27.44,46.2,,,1637,
MOH1,8645,,,8/13/2020 16:30,8,13,2020,16:30,30.28,22.11,61.2,500,0,0,,,27.67,46.4,,,1043,
MOH1,8645,,,8/13/2020 17:00,8,13,2020,17:00,29.22,21.5,62.6,231,0,0,,,27.89,46.4,,,525,
MOH1,8645,,,8/13/2020 17:30,8,13,2020,17:30,29.17,20.94,60.8,455,0,0,,,28.06,46.4,,,944,
MOH1,8645,,,8/13/2020 18:00,8,13,2020,18:00,29.78,21.89,62,365,0,0,,,28.17,46.4,,,693,
MOH1,8645,,,8/13/2020 18:30,8,13,2020,18:30,29.39,21.89,63.4,108,0,0,,,28.17,46.4,,,345,
MOH1,8645,,,8/13/2020 19:00,8,13,2020,19:00,28.56,22.06,67.4,122,0,0,,,28.22,46.4,,,216,
MOH1,8645,,,8/13/2020 19:30,8,13,2020,19:30,27.61,22.11,71.6,74,0,0,,,28.22,46.2,,,154,
MOH1,8645,,,8/13/2020 1:00,8,13,2020,1:00,22.72,20.72,88.4,0,0,0,,,26.72,47.1,,,0,
MOH1,8645,,,8/13/2020 1:30,8,13,2020,1:30,22.22,20.61,90.7,0,0,0,,,26.56,47.1,,,0,
MOH1,8645,,,8/13/2020 20:00,8,13,2020,20:00,26.5,22.22,77,21,0,0,,,28.17,46.1,,,41,
MOH1,8645,,,8/13/2020 20:30,8,13,2020,20:30,25.22,21.83,81.3,1,0,0,,,28.06,46.4,,,0,
MOH1,8645,,,8/13/2020 21:00,8,13,2020,21:00,24.61,21.56,83,0,0,0,,,27.94,46.2,,,0,
MOH1,8645,,,8/13/2020 21:30,8,13,2020,21:30,24.11,21.11,83.2,0,0,0,,,27.78,46.2,,,0,
MOH1,8645,,,8/13/2020 22:00,8,13,2020,22:00,23.72,20.94,84.2,0,0,0,,,27.56,46.2,,,0,
MOH1,8645,,,8/13/2020 22:30,8,13,2020,22:30,23.28,20.89,86.3,0,0,0,,,27.39,46.2,,,0,
MOH1,8645,,,8/13/2020 23:00,8,13,2020,23:00,22.78,20.5,86.9,0,0,0,,,27.17,46.2,,,0,
MOH1,8645,,,8/13/2020 23:30,8,13,2020,23:30,22.39,20.33,88.1,0,0,0,,,27,46.4,,,0,
MOH1,8645,,,8/13/2020 2:00,8,13,2020,2:00,22.06,20.83,93,0,0,0,,,26.39,47.1,,,0,
MOH1,8645,,,8/13/2020 2:30,8,13,2020,2:30,21.72,20.56,93.1,0,0,0,,,26.22,47.1,,,0,
MOH1,8645,,,8/13/2020 3:00,8,13,2020,3:00,21.5,20.5,94,0,0,0,,,26,47.1,,,0,
MOH1,8645,,,8/13/2020 3:30,8,13,2020,3:30,21.56,20.67,94.9,0,0,0,,,25.89,47.1,,,0,
MOH1,8645,,,8/13/2020 4:00,8,13,2020,4:00,21.56,20.78,95.5,0,0,0,,,25.72,47.1,,,0,
MOH1,8645,,,8/13/2020 4:30,8,13,2020,4:30,21.5,20.78,95.9,0,0,0,,,25.56,47.1,,,0,
MOH1,8645,,,8/13/2020 5:00,8,13,2020,5:00,21.33,20.67,96,0,0,0,,,25.44,47.1,,,0,
MOH1,8645,,,8/13/2020 5:30,8,13,2020,5:30,20.94,20.33,96.4,0,0,0,,,25.28,47.1,,,0,
MOH1,8645,,,8/13/2020 6:00,8,13,2020,6:00,21.06,20.61,97.3,0,0,0,,,25.11,47.1,,,0,
MOH1,8645,,,8/13/2020 6:30,8,13,2020,6:30,20.94,20.5,97.5,3,0,0,,,25,47.1,,,10,
MOH1,8645,,,8/13/2020 7:00,8,13,2020,7:00,20.89,20.5,97.8,15,0,0,,,24.83,47.1,,,54,
MOH1,8645,,,8/13/2020 7:30,8,13,2020,7:30,21.22,20.94,98.4,39,0,0,,,24.72,47.1,,,149,
MOH1,8645,,,8/13/2020 8:00,8,13,2020,8:00,22.5,22,97,167,0,0,,,24.61,47.1,,,432,
MOH1,8645,,,8/13/2020 8:30,8,13,2020,8:30,24.11,21.28,84.1,264,0,0,,,24.5,47.1,,,653,
MOH1,8645,,,8/13/2020 9:00,8,13,2020,9:00,25.56,20.89,75,363,0,0,,,24.39,47.3,,,891,
MOH1,8645,,,8/13/2020 9:30,8,13,2020,9:30,26.78,21.44,72.2,431,0,0,,,24.33,47.1,,,1047,
MOH1,8645,,,8/14/2020 0:00,8,14,2020,0:00,22,20.28,90.1,0,0,0,,,26.83,46.2,,,0,
MOH1,8645,,,8/14/2020 0:30,8,14,2020,0:30,21.89,20.61,92.7,0,0,0,,,26.61,46.2,,,0,
MOH1,8645,,,8/14/2020 10:00,8,14,2020,10:00,26.22,21.44,74.7,635,0,0,,,24.28,45.8,,,1430,
MOH1,8645,,,8/14/2020 10:30,8,14,2020,10:30,27.28,21.89,71.9,491,0,0,,,24.39,45.8,,,1126,
MOH1,8645,,,8/14/2020 11:00,8,14,2020,11:00,28.06,21.11,65.4,634,0,0,,,24.56,45.8,,,1469,
MOH1,8645,,,8/14/2020 11:30,8,14,2020,11:30,28.56,21.06,63.4,736,0,0,,,24.72,45.8,,,1671,
MOH1,8645,,,8/14/2020 12:00,8,14,2020,12:00,29.39,20.5,58.4,921,0,0,,,25,45.7,,,2049,
MOH1,8645,,,8/14/2020 12:30,8,14,2020,12:30,29.28,20.28,58,630,0,0,,,25.22,45.2,,,1428,
MOH1,8645,,,8/14/2020 13:00,8,14,2020,13:00,29.67,20.28,56.7,876,0,0,,,25.56,45.2,,,1915,
MOH1,8645,,,8/14/2020 13:30,8,14,2020,13:30,30.39,21.22,57.5,780,0,0,,,25.89,45.2,,,1730,
MOH1,8645,,,8/14/2020 14:00,8,14,2020,14:00,30.83,21.67,57.7,535,0,0,,,26.22,45.2,,,1200,
MOH1,8645,,,8/14/2020 14:30,8,14,2020,14:30,29.78,20.83,58.2,296,0,0,,,26.56,45.2,,,671,
MOH1,8645,,,8/14/2020 15:00,8,14,2020,15:00,31.39,20.44,51.9,956,0,0,,,26.83,44.7,,,2082,
MOH1,8645,,,8/14/2020 15:30,8,14,2020,15:30,31.39,22.83,59.9,613,0,0,,,27.06,44.1,,,1339,
MOH1,8645,,,8/14/2020 16:00,8,14,2020,16:00,31.72,19.89,49.4,766,0,0,,,27.33,43.2,,,1672,
MOH1,8645,,,8/14/2020 16:30,8,14,2020,16:30,31.39,21.89,56.6,439,0,0,,,27.56,42.4,,,1015,
MOH1,8645,,,8/14/2020 17:00,8,14,2020,17:00,30.39,19.89,53.1,361,0,0,,,27.83,41.9,,,827,
MOH1,8645,,,8/14/2020 17:30,8,14,2020,17:30,31.83,21.5,54,440,0,0,,,28.06,41.6,,,820,
MOH1,8645,,,8/14/2020 18:00,8,14,2020,18:00,31.78,22.17,56.3,404,0,0,,,28.22,41.4,,,827,
MOH1,8645,,,8/14/2020 18:30,8,14,2020,18:30,30.56,21.5,58,110,0,0,,,28.33,41,,,344,
MOH1,8645,,,8/14/2020 19:00,8,14,2020,19:00,30.72,22.39,60.6,147,0,0,,,28.39,41,,,284,
MOH1,8645,,,8/14/2020 19:30,8,14,2020,19:30,29.11,22.06,65.2,57,0,0,,,28.44,40.8,,,156,
MOH1,8645,,,8/14/2020 1:00,8,14,2020,1:00,21.78,20.61,93.1,0,0,0,,,26.44,46.2,,,0,
MOH1,8645,,,8/14/2020 1:30,8,14,2020,1:30,21.67,20.56,93.4,0,0,0,,,26.28,46.2,,,0,
MOH1,8645,,,8/14/2020 20:00,8,14,2020,20:00,27.22,22,72.6,19,0,0,,,28.39,40.3,,,39,
MOH1,8645,,,8/14/2020 20:30,8,14,2020,20:30,25.22,21.61,80.2,0,0,0,,,28.33,40.3,,,0,
MOH1,8645,,,8/14/2020 21:00,8,14,2020,21:00,24.33,20.83,80.7,0,0,0,,,28.17,40.3,,,0,
MOH1,8645,,,8/14/2020 21:30,8,14,2020,21:30,23.67,20.72,83.3,0,0,0,,,28.06,40.3,,,0,
MOH1,8645,,,8/14/2020 22:00,8,14,2020,22:00,23,20.44,85.6,0,0,0,,,27.83,40.3,,,0,
MOH1,8645,,,8/14/2020 22:30,8,14,2020,22:30,22.61,20.5,87.8,0,0,0,,,27.67,40.2,,,0,
MOH1,8645,,,8/14/2020 23:00,8,14,2020,23:00,22.67,20.39,86.9,0,0,0,,,27.44,40.1,,,0,
MOH1,8645,,,8/14/2020 23:30,8,14,2020,23:30,22.11,20,87.9,0,0,0,,,27.22,39.8,,,0,
MOH1,8645,,,8/14/2020 2:00,8,14,2020,2:00,21.61,20.67,94.4,0,0,0,,,26.11,46.1,,,0,
MOH1,8645,,,8/14/2020 2:30,8,14,2020,2:30,21.61,20.67,94.6,0,0,0,,,25.94,46.2,,,0,
MOH1,8645,,,8/14/2020 3:00,8,14,2020,3:00,21.56,20.78,95.3,0,0,0,,,25.83,46.2,,,0,
MOH1,8645,,,8/14/2020 3:30,8,14,2020,3:30,21.5,20.72,95.4,0,0,0,,,25.61,46.2,,,0,
MOH1,8645,,,8/14/2020 4:00,8,14,2020,4:00,21.28,20.56,95.8,0,0,0,,,25.5,46.1,,,0,
MOH1,8645,,,8/14/2020 4:30,8,14,2020,4:30,20.94,20.22,95.9,0,0,0,,,25.33,46.2,,,0,
MOH1,8645,,,8/14/2020 5:00,8,14,2020,5:00,20.94,20.33,96.5,0,0,0,,,25.22,46,,,0,
MOH1,8645,,,8/14/2020 5:30,8,14,2020,5:30,20.94,20.44,97.1,0,0,0,,,25.06,46,,,0,
MOH1,8645,,,8/14/2020 6:00,8,14,2020,6:00,20.56,20.06,97.2,0,0,0,,,24.94,46.1,,,0,
MOH1,8645,,,8/14/2020 6:30,8,14,2020,6:30,20.56,20.17,97.6,2,0,0,,,24.83,46,,,0,
MOH1,8645,,,8/14/2020 7:00,8,14,2020,7:00,20.72,20.39,98,23,0,0,,,24.72,46,,,63,
MOH1,8645,,,8/14/2020 7:30,8,14,2020,7:30,21.22,20.94,98.5,55,0,0,,,24.61,46,,,164,
MOH1,8645,,,8/14/2020 8:00,8,14,2020,8:00,22.17,22,99,156,0,0,,,24.44,46.1,,,364,
MOH1,8645,,,8/14/2020 8:30,8,14,2020,8:30,23.17,22.44,95.8,184,0,0,,,24.39,46,,,408,
MOH1,8645,,,8/14/2020 9:00,8,14,2020,9:00,23.06,22.28,95.5,213,0,0,,,24.33,45.8,,,451,
MOH1,8645,,,8/14/2020 9:30,8,14,2020,9:30,24.22,21.83,86.4,380,0,0,,,24.28,46,,,834,
MOH1,8645,,,8/15/2020 0:00,8,15,2020,0:00,21.5,19.94,91,0,0,0,,,27,39.8,,,0,
MOH1,8645,,,8/15/2020 0:30,8,15,2020,0:30,21.56,19.56,88.5,0,0,0,,,26.78,39.8,,,0,
MOH1,8645,,,8/15/2020 10:00,8,15,2020,10:00,23.89,21.67,87.3,224,0,0,,,24.22,39.2,,,460,
MOH1,8645,,,8/15/2020 10:30,8,15,2020,10:30,25.28,21.28,78.2,376,0,0,,,24.22,39.2,,,800,
MOH1,8645,,,8/15/2020 11:00,8,15,2020,11:00,26.17,21.61,75.6,439,0,0,,,24.28,39.2,,,931,
MOH1,8645,,,8/15/2020 11:30,8,15,2020,11:30,27.17,21.44,70.5,452,0,0,,,24.39,39.2,,,961,
MOH1,8645,,,8/15/2020 12:00,8,15,2020,12:00,27.56,21.11,67.4,597,0,0.89,107,,24.56,39.2,,,1304,
MOH1,8645,,,8/15/2020 12:30,8,15,2020,12:30,27.94,21.83,68.8,697,0,0.89,112,,24.72,39.2,,,1515,
MOH1,8645,,,8/15/2020 13:00,8,15,2020,13:00,27.83,21.56,68.2,491,0,0.89,118,,24.94,39.2,,,1044,
MOH1,8645,,,8/15/2020 13:30,8,15,2020,13:30,27.44,20.89,66.9,453,0,0.89,117,,25.22,39.1,,,945,
MOH1,8645,,,8/15/2020 14:00,8,15,2020,14:00,27.89,20.56,63.9,828,0,0.45,122,,25.44,38.6,,,1840,
MOH1,8645,,,8/15/2020 14:30,8,15,2020,14:30,29.17,21.28,61.9,954,0,0,,,25.61,38.6,,,2134,
MOH1,8645,,,8/15/2020 15:00,8,15,2020,15:00,29.56,21.06,59.7,766,0,0,,,25.83,38.6,,,1680,
MOH1,8645,,,8/15/2020 15:30,8,15,2020,15:30,28.61,20.83,62.2,478,0,0,,,26.11,38.6,,,1054,
MOH1,8645,,,8/15/2020 16:00,8,15,2020,16:00,28.39,20.56,62,561,0,0.45,131,,26.39,38.2,,,1225,
MOH1,8645,,,8/15/2020 16:30,8,15,2020,16:30,28.5,20.67,62.1,460,0,0,,,26.67,38.1,,,696,
MOH1,8645,,,8/15/2020 17:00,8,15,2020,17:00,27.89,21.06,65.9,247,0,0,,,26.83,38.1,,,413,
MOH1,8645,,,8/15/2020 17:30,8,15,2020,17:30,27,19.78,64.2,149,0,0,,,27,38.1,,,348,
MOH1,8645,,,8/15/2020 18:00,8,15,2020,18:00,27.67,18.44,56.9,294,0,0,,,27.06,38,,,780,
MOH1,8645,,,8/15/2020 18:30,8,15,2020,18:30,27.44,16.83,52.1,85,0,0.89,149,,27.06,37.5,,,358,
MOH1,8645,,,8/15/2020 19:00,8,15,2020,19:00,26.78,17.06,54.9,153,0,0,,,27.06,37.5,,,233,
MOH1,8645,,,8/15/2020 19:30,8,15,2020,19:30,25.83,16.11,54.6,73,0,0,,,27,37.5,,,167,
MOH1,8645,,,8/15/2020 1:00,8,15,2020,1:00,21.61,19.56,88,0,0,0,,,26.61,39.8,,,0,
MOH1,8645,,,8/15/2020 1:30,8,15,2020,1:30,21.33,19.67,90.3,0,0,0,,,26.39,39.8,,,0,
MOH1,8645,,,8/15/2020 20:00,8,15,2020,20:00,24.11,17.61,66.5,27,0,0,,,26.89,37.4,,,44,
MOH1,8645,,,8/15/2020 20:30,8,15,2020,20:30,21.56,17.17,75.8,0,0,0,,,26.78,37.2,,,0,
MOH1,8645,,,8/15/2020 21:00,8,15,2020,21:00,20.5,16,75.1,0,0,0,,,26.61,37,,,0,
MOH1,8645,,,8/15/2020 21:30,8,15,2020,21:30,20.56,15.56,72.6,0,0,0,,,26.39,37,,,0,
MOH1,8645,,,8/15/2020 22:00,8,15,2020,22:00,19.83,14.94,73,0,0,0,,,26.17,37,,,0,
MOH1,8645,,,8/15/2020 22:30,8,15,2020,22:30,19.61,14.61,72.6,0,0,0,,,25.89,37,,,0,
MOH1,8645,,,8/15/2020 23:00,8,15,2020,23:00,19.11,14.33,73.4,0,0,0,,,25.67,37,,,0,
MOH1,8645,,,8/15/2020 23:30,8,15,2020,23:30,18.67,13.78,72.9,0,0,0,,,25.44,37,,,0,
MOH1,8645,,,8/15/2020 2:00,8,15,2020,2:00,20.94,19.78,93.2,0,0,0,,,26.22,39.8,,,0,
MOH1,8645,,,8/15/2020 2:30,8,15,2020,2:30,21.17,20.11,93.7,0,0,0,,,26.06,39.8,,,0,
MOH1,8645,,,8/15/2020 3:00,8,15,2020,3:00,20.83,19.89,94.4,0,0,0,,,25.89,39.8,,,0,
MOH1,8645,,,8/15/2020 3:30,8,15,2020,3:30,20.56,19.67,94.7,0,0,0,,,25.67,39.8,,,0,
MOH1,8645,,,8/15/2020 4:00,8,15,2020,4:00,20.28,19.39,94.8,0,0,0,,,25.56,39.7,,,0,
MOH1,8645,,,8/15/2020 4:30,8,15,2020,4:30,20.22,19.5,95.6,0,0,0,,,25.39,39.8,,,0,
MOH1,8645,,,8/15/2020 5:00,8,15,2020,5:00,20.22,19.56,96.1,0,0,0,,,25.22,39.7,,,0,
MOH1,8645,,,8/15/2020 5:30,8,15,2020,5:30,20,19.39,96.5,0,0,0,,,25.11,39.7,,,0,
MOH1,8645,,,8/15/2020 6:00,8,15,2020,6:00,20.17,19.67,97.1,0,0,0,,,24.94,39.2,,,0,
MOH1,8645,,,8/15/2020 6:30,8,15,2020,6:30,20.22,19.83,97.7,8,0,0,,,24.83,39.2,,,9,
MOH1,8645,,,8/15/2020 7:00,8,15,2020,7:00,20.61,20.28,98.1,31,0,0,,,24.67,39.2,,,51,
MOH1,8645,,,8/15/2020 7:30,8,15,2020,7:30,21,20.67,98.1,25,0,0,,,24.56,39.2,,,43,
MOH1,8645,,,8/15/2020 8:00,8,15,2020,8:00,21.39,21.06,98.1,34,0,0.45,328,,24.44,39.2,,,62,
MOH1,8645,,,8/15/2020 8:30,8,15,2020,8:30,22,21.44,96.9,50,0,0,,,24.39,39.2,,,95,
MOH1,8645,,,8/15/2020 9:00,8,15,2020,9:00,22.56,21.56,94.1,81,0,0.45,128,,24.33,39.2,,,162,
MOH1,8645,,,8/15/2020 9:30,8,15,2020,9:30,23.39,21.56,89.5,153,0,0,,,24.28,39.2,,,309,
MOH1,8645,,,8/16/2020 0:00,8,16,2020,0:00,18.78,13.44,70.8,0,0,0,,,25.17,37,,,0,
MOH1,8645,,,8/16/2020 0:30,8,16,2020,0:30,19,13.56,70.2,0,0,0,,,24.94,36.8,,,0,
MOH1,8645,,,8/16/2020 10:00,8,16,2020,10:00,24.67,15.11,55,572,0,0,,,21.72,34.7,,,1331,
